to_days('2008-07-01 00:00:00')	to_days('2009-01-01 00:00:00')
733589	733773
tanyaohua	mosfet	733704
tanyaohua	mosfet	733705
tanyaohua	mosfet	733707
tanyaohua	nanocmos	733649
tanyaohua	nanocmos	733651
tanyaohua	mosfet	733719
tanyaohua	moscap	733654
tanyaohua	abinit	733655
tanyaohua	moscap	733655
tanyaohua	nanocmos	733656
tanyaohua	abinit	733656
tanyaohua	moscap	733656
tanyaohua	workspace	733656
tanyaohua	mosfet	733700
tanyaohua	moscap	733658
tanyaohua	abinit	733659
tanyaohua	abinit	733660
tanyaohua	abinit	733724
tanyaohua	schred	733663
amma	msl	733768
amma	msl	733769
whibbard	hydrolab	733718
whibbard	cntnemsff	733718
dmshah	spice3f4	733653
shrutig	schred	733708
shrutig	quamc2d	733708
shrutig	bandstrlab	733735
shrutig	rtd	733684
shrutig	mosfet	733684
shrutig	moscap	733684
shrutig	schred	733684
shrutig	qdot	733684
shrutig	schred	733702
shrutig	bandstrlab	733732
zwok2008	pcpbt	733744
zwok2008	coulombsim	733744
zwok2008	coulombsim	733746
zwok2008	rtdnegf	733747
zwok2008	coulombsim	733747
zwok2008	1dhetero	733763
ofuluee	biomoca	733618
ofuluee	senstran	733618
msquier	hydrolab	733710
hasan786	sbcnfet	733721
hasan786	prophet	733722
hasan786	atcadlab	733722
hasan786	cntfet	733722
hasan786	sbcnfet	733722
jeg48	rebo	733702
huyle	schred	733700
huyle	schred	733707
huyle	schred	733688
huyle	schred	733721
huyle	schred	733756
huyle	schred	733725
qiuzhijun	fettoy	733666
qiuzhijun	cntbands-ext	733666
qiuzhijun	cntbands-ext	733667
qiuzhijun	1dhetero	733667
qiuzhijun	moscntr	733667
qiuzhijun	coulombsim	733667
qiuzhijun	fettoy	733667
qiuzhijun	abinit	733667
qiuzhijun	swntjiv	733667
qiuzhijun	sbcnfet	733667
qiuzhijun	spinprecession	733667
qiuzhijun	coulombsim	733599
focusonme	cntfet	733603
docandy	pimc	733771
vikube	abacus	733644
richardjackman	bjt	733689
garoufal	abinit	733707
physicsnerd1	mosfet	733604
physicsnerd1	moscap	733604
iruchen2	electromat	733666
amitharode	cntphonons	733766
spae	kronig_penney	733607
spae	bandstrlab	733607
ddatta	abacus	733665
ddatta	mosfet	733707
ddatta	nanocmos	733645
ddatta	nanocmos	733650
ddatta	nanocmos	733651
ddatta	abacus	733721
ddatta	nanocmos	733658
ddatta	abacus	733658
ddatta	workspace	733598
eencnudon	abacus	733752
eencnudon	schred	733750
eencnudon	nanocmos	733751
eencnudon	antsy	733751
eencnudon	schred	733751
eencnudon	demons	733751
eencnudon	rtdnegf	733751
eencnudon	pcpbt	733751
eencnudon	abacus	733751
eencnudon	nanomos	733751
vepachnh	bjt	733634
vepachnh	kronig_penney	733635
vepachnh	strainbands	733635
vepachnh	aqme	733641
vepachnh	spinprecession	733641
vepachnh	abacus	733740
vepachnh	1dhetero	733666
vepachnh	spinprecession	733677
vepachnh	antsy	733718
vepachnh	mgnanowirefet	733720
vepachnh	dopingsilicon	733692
vepachnh	abacus	733693
bdhanna	nanowire	733724
karan976	fettoy	733696
karan976	cntfet	733696
karan976	sbcnfet	733696
karan976	cnia	733665
karan976	cntfet	733665
karan976	spice3f4	733665
karan976	fettoy	733665
karan976	nanofet	733665
karan976	sbcnfet	733665
karan976	fettoy	733723
karan976	cntfet	733723
karan976	sbcnfet	733723
karan976	fettoy	733697
karan976	fettoy	733704
karan976	cntfet	733704
karan976	sbcnfet	733704
karan976	cntfet	733673
karan976	cntfet	733643
karan976	heterojunction	733643
karan976	cntfet	733644
karan976	fettoy	733645
karan976	msl	733645
karan976	cntfet	733645
karan976	heterojunction	733645
karan976	cnia	733683
karan976	cntfet	733683
karan976	sbcnfet	733683
karan976	fettoy	733683
karan976	cnia	733689
karan976	cntfet	733689
karan976	sbcnfet	733689
karan976	fettoy	733691
karan976	cntfet	733724
karan976	sbcnfet	733724
hj66958	bandstrlab	733703
martinclaus	cntfet	733605
martinclaus	schred	733704
martinclaus	cntfet	733610
martinclaus	cntbands-ext	733610
martinclaus	cntfet	733611
martinclaus	cntfet	733612
martinclaus	cntfet	733613
martinclaus	cntfet	733648
martinclaus	cntfet	733717
numenhq	moscap	733609
gdingshan	phcband	733642
sjnichol	matsimtk	733745
yij	1dhetero	733752
yij	abinit	733748
lyu2	rtdnegf	733701
lyu2	molctoy	733701
oducloux	matsimtk	733690
towster2	crystal_viewer	733699
towster2	pntoy	733699
towster2	pntoy	733700
towster2	pntoy	733708
towster2	pntoy	733717
towster2	fermi	733691
towster2	fermi	733692
towster2	fermi	733693
jarl123	abacus	733658
jarl123	prophet	733695
jarl123	abacus	733695
jensjona	bjt	733608
jensjona	bjt	733605
jensjona	bjt	733606
shawng1988	fettoy	733715
shawng1988	pntoy	733684
hamzah	bandstrlab	733597
skycountry	nanomos	733617
skycountry	nanomos	733618
skycountry	nanomos	733620
skycountry	nanomos	733621
skycountry	fermi	733590
skycountry	fermi	733591
pellim	bandstrlab	733605
pellim	pimc	733605
huo	nsoptics	733721
deathsosth	abacus	733730
deathsosth	schred	733731
deathsosth	demons	733733
deathsosth	nanomos	733733
deathsosth	nanomos	733734
deathsosth	schred	733736
deathsosth	demons	733736
deathsosth	nanomos	733769
deathsosth	nanomos	733738
deathsosth	nanomos	733771
deathsosth	nanomos	733766
deathsosth	schred	733741
deathsosth	nanomos	733741
deathsosth	nanomos	733745
deathsosth	nanowire	733746
deathsosth	schred	733747
deathsosth	mgnanowirefet	733747
deathsosth	nanomos	733768
deathsosth	nanomos	733750
deathsosth	nanomos	733751
deathsosth	nanomos	733752
deathsosth	nanomos	733770
jrosa	coulombsim	733688
jrosa	cntfet	733688
jrosa	cntbands-ext	733688
jrosa	pntoy	733689
jrosa	cntbands-ext	733689
jrosa	bandstrlab	733689
jrosa	moscntr	733769
jrosa	ucb_compnano	733687
jrosa	cntfet	733687
jrosa	cntbands-ext	733687
geopete	bandstrlab	733721
geopete	bandstrlab	733718
geopete	schred	733707
geopete	quamc2d	733707
geopete	mosfet	733702
geopete	schred	733702
geopete	nanomos	733702
geopete	bandstrlab	733702
geopete	mosfet	733686
joelhenzie	nsoptics3d	733743
joelhenzie	nsoptics	733743
don_juan1881	antsy	733770
don_juan1881	abacus	733770
cosmosinu	msl	733605
cosmosinu	bandstrlab	733605
cosmosinu	periodicpot	733605
harishnarendar	mgnanowirefet	733696
harishnarendar	nanofet	733702
harishnarendar	mgnanowirefet	733710
harishnarendar	mgnanowirefet	733711
harishnarendar	mgnanowirefet	733712
harishnarendar	mgnanowirefet	733713
harishnarendar	mgnanowirefet	733714
harishnarendar	mgnanowirefet	733715
harishnarendar	fettoy	733620
harishnarendar	mgnanowirefet	733695
devendai	pnlongbasedda	733731
soree	mgnanowirefet	733686
soree	mgnanowirefet	733672
soree	mgnanowirefet	733673
soree	nanowire	733674
soree	mgnanowirefet	733674
soree	mgnanowirefet	733680
soree	cntbands-ext	733681
soree	mgnanowirefet	733681
soree	gnrinterconnect	733599
soree	mgnanowirefet	733663
soree	mgnanowirefet	733659
soree	mgnanowirefet	733660
soree	mgnanowirefet	733661
soree	moscntr	733662
soree	mgnanowirefet	733662
soree	mgnanowirefet	733631
jkrupp	qclab	733704
jkrupp	qclab	733705
jkrupp	qclab	733706
jkrupp	nsoptics3d	733711
jkrupp	nsoptics	733711
jkrupp	cndo	733717
jkrupp	cndo	733718
vchihaia	cnia	733752
oozy	meep	733724
elexiz	spice3f4	733681
elexiz	spice3f4	733703
elexiz	spice3f4	733708
elexiz	spice3f4	733718
elexiz	spice3f4	733679
jelopez2	pntoy	733721
jelopez2	pntoy	733722
jelopez2	pntoy	733718
ijovanovic	nsoptics3d	733771
bhagatazaad	mosfet	733770
cwfishy	pntoy	733700
dmuse	pntoy	733721
dmuse	pntoy	733722
blabla	qdot	733722
werd	ucb_compnano	733702
werd	ucb_compnano	733679
caillier	vides	733709
dmorris	nsoptics	733711
dhanmaria	mosfet	733700
dhanmaria	abacus	733700
dhanmaria	mosfet	733705
dhanmaria	mosfet	733706
dhanmaria	mosfet	733707
dhanmaria	mosfet	733708
dhanmaria	abacus	733718
dhanmaria	abacus	733720
dhanmaria	abacus	733721
dhanmaria	abacus	733722
dhanmaria	mosfet	733735
dhanmaria	workspace	733737
dhanmaria	workspace	733741
dhanmaria	senstran	733742
dhanmaria	workspace	733742
dhanmaria	senstran	733743
dhanmaria	senstran	733746
dhanmaria	senstran	733747
dhanmaria	senstran	733748
dhanmaria	workspace	733749
dhanmaria	senstran	733749
dhanmaria	senstran	733763
dhanmaria	workspace	733771
dhanmaria	senstran	733772
dhanmaria	workspace	733772
dhanmaria	nanocmos	733646
dhanmaria	nanocmos	733648
dhanmaria	nanocmos	733651
dhanmaria	abacus	733654
dhanmaria	abacus	733658
dhanmaria	abacus	733659
dhanmaria	abacus	733663
dhanmaria	abacus	733664
thejerdole	qdot	733715
thejerdole	pete	733701
thejerdole	fettoy	733701
thejerdole	qdot	733701
thejerdole	pete	733702
thejerdole	qdot	733702
thejerdole	fettoy	733711
svadivel	workspace	733755
svadivel	workspace	733723
svadivel	workspace	733767
svadivel	workspace	733756
svadivel	workspace	733741
svadivel	workspace	733731
svadivel	workspace	733715
svadivel	workspace	733716
svadivel	workspace	733750
svadivel	workspace	733720
svadivel	workspace	733754
svadivel	workspace	733691
svadivel	workspace	733724
svadivel	workspace	733757
svadivel	workspace	733695
ericlisheng	spice3f4	733654
cnovak	qclab	733616
cnovak	nsoptics	733616
juliehan	nsoptics	733616
konradw	aqme	733665
konradw	aqme	733667
konradw	aqme	733652
konradw	abinit	733637
konradw	cntfet	733637
konradw	qdot	733637
onurucler	abacus	733664
onurucler	acute	733721
onurucler	mosfet	733721
onurucler	sugar	733721
onurucler	mosfet	733698
onurucler	mosfet	733700
onurucler	mosfet	733706
onurucler	mosfet	733707
onurucler	mosfet	733708
onurucler	nanocmos	733650
onurucler	nanocmos	733651
onurucler	nanocmos	733652
onurucler	mosfet	733687
onurucler	moscap	733656
onurucler	moscap	733657
onurucler	moscap	733658
onurucler	mosfet	733722
dalia_selim	cntfet	733757
mamun	fettoy	733650
jhub908	spice3f4	733609
jhub908	spice3f4	733611
jhub908	spice3f4	733604
jhub908	spice3f4	733606
jhub908	spice3f4	733599
clintone	spice3f4	733680
akmnewaz	gnrinterconnect	733764
akmnewaz	bmcsuite	733764
akmnewaz	senstran	733764
elviajero	adept	733696
elviajero	pntoy	733696
elviajero	adept	733704
elviajero	adept	733702
elviajero	adept	733703
elviajero	pntoy	733703
cybersoufiane	bjt	733729
cybersoufiane	abacus	733729
edinch	qclab	733597
edinch	uvspec	733597
edinch	nsoptics	733597
edinch	molst	733597
edinch	tedvis	733597
tjandrew	workspace	733602
tjandrew	workspace	733603
tjandrew	workspace	733604
tjandrew	workspace	733605
tjandrew	workspace	733606
tjandrew	workspace	733609
tjandrew	workspace	733610
tjandrew	workspace	733611
tjandrew	workspace	733612
tjandrew	workspace	733613
tjandrew	workspace	733615
tjandrew	workspace	733616
tjandrew	workspace	733619
tjandrew	workspace	733590
tjandrew	workspace	733591
tjandrew	workspace	733595
tjandrew	workspace	733597
tjandrew	qdot	733708
tjandrew	workspace	733599
grandidier	nplongbasedda	733666
nanopp	adept	733735
schildi	padre	733669
btnt	bandstrlab	733633
btnt	crystal_viewer	733715
prianka	dopingsilicon	733741
greyhat	antsy	733721
greyhat	crystal_viewer	733726
greyhat	msl	733726
kim130	fermi	733665
mahimasn	vedaams	733716
mahimasn	dynamicafm	733716
vikrampassi	abacus	733683
vikrampassi	nanofinfet	733683
osterberg	molctoy	733730
osterberg	molctoy	733731
osterberg	abacus	733731
osterberg	molctoy	733736
osterberg	molctoy	733742
osterberg	molctoy	733623
osterberg	molctoy	733624
osterberg	molctoy	733625
grobert	coulombsim	733683
nlespinoza2	fettoy	733604
nlespinoza2	cntfet	733604
nlespinoza2	fettoy	733605
nlespinoza2	fettoy	733611
nlespinoza2	cntfet	733611
nlespinoza2	fettoy	733612
nlespinoza2	cntfet	733612
nlespinoza2	fettoy	733614
nlespinoza2	cntfet	733614
nlespinoza2	fettoy	733615
nlespinoza2	fettoy	733622
nlespinoza2	fettoy	733592
nlespinoza2	fettoy	733596
nlespinoza2	cntfet	733596
nlespinoza2	cntbands-ext	733596
nlespinoza2	sbcnfet	733596
nlespinoza2	fettoy	733599
abhipd6	prolabcdd	733718
abhipd6	atcadlab	733718
abhipd6	abacus	733718
dtschust	qdot	733602
dtschust	workspace	733602
dtschust	qdot	733603
dtschust	workspace	733603
dtschust	qdot	733604
dtschust	workspace	733604
dtschust	workspace	733605
dtschust	workspace	733589
dtschust	workspace	733590
dtschust	workspace	733591
dtschust	workspace	733595
dtschust	workspace	733596
dtschust	workspace	733597
dtschust	workspace	733598
dtschust	workspace	733599
cui4	fermi	733665
cui4	fermi	733666
cui4	pntoy	733707
cui4	pntoy	733708
cui4	pntoy	733695
wenwei	bandstrlab	733729
cmcclear982	matsimtk	733744
cmcclear982	matsimtk	733743
eklebanov	qclab	733705
eklebanov	nsoptics	733705
eklebanov	qclab	733706
eklebanov	nsoptics	733708
eklebanov	nsoptics	733710
eklebanov	qclab	733695
ngm654	qclab	733705
ngm654	qclab	733706
ngm654	cndo	733716
ngm654	cndo	733717
ngm654	nsoptics	733711
devensmahajan	cntnemscant	733593
kthfudan	nanomos	733738
kthfudan	mosfet	733733
kthfudan	mosfet	733735
terzi	cntbte	733733
pramey	nanomos	733614
pramey	nanomos	733616
pramey	nanomos	733620
pramey	nanomos	733623
pramey	nanomos	733626
pramey	nanofet	733627
pramey	nanomos	733627
pree2cool	crystal_viewer	733667
pree2cool	kronig_penney	733667
pree2cool	kronig_penney	733668
pgf061000	senstran	733665
nctu	gnrinterconnect	733768
nctu	cntfet	733768
nctu	cntbands-ext	733768
foxman77168	mctrigate	733744
axes1234	abinit	733739
axes1234	abinit	733740
tkleeburg	nanowire	733589
stugedude15	molctoy	733742
cmstudios	abinit	733696
cmstudios	bandstrlab	733696
cmstudios	matdcal	733696
cmstudios	acute	733696
cmstudios	molctoy	733697
cmstudios	matsimtk	733697
cmstudios	bulkmc	733697
cmstudios	qwalk	733697
vcafe	nanocmos	733630
vcafe	abacus	733630
vcafe	demons	733630
vcafe	abacus	733631
vcafe	schred	733631
blockhead	mosfet	733768
blockhead	cntbands-ext	733768
blockhead	nplongbasedda	733768
blockhead	vides	733768
blockhead	cntfet	733768
blockhead	fettoy	733768
blockhead	msl	733768
blockhead	mosfet	733770
blockhead	cntfet	733770
blockhead	mosfet	733771
blockhead	cntfet	733771
bjnils	fettoy	733721
bjnils	mosfet	733721
essmp	adept	733659
essmp	adept	733661
ioanpavelescu	cenems	733596
ioanpavelescu	greentherm	733596
smeagul	vedaams	733602
smeagul	vedaams	733603
smeagul	vedaams	733604
smeagul	vedaams	733605
sipavlik	coulombsim	733772
semetria	semi	733683
sougatapahari	cntfet	733707
mbsami	padre	733756
nchung	cntfet	733675
eburton	pntoy	733720
zubair995	kronig_penney	733744
zubair995	pnppeptide	733744
zubair995	bandstrlab	733744
zubair995	bjt	733745
zubair995	mosfet	733745
zubair995	abacus	733745
zubair995	mosfet	733748
zubair995	kronig_penney	733741
zubair995	mosfet	733741
alentner12	matsimtk	733742
popkw	abacus	733741
popkw	bandstrlab	733741
zzy8423	cntfet	733727
adolfo	bjt	733602
adolfo	bjt	733603
anshu	mosfet	733731
anshu	abacus	733731
anshu	cntbands-ext	733646
anshu	cntphonons	733646
anshu	cntbands-ext	733679
anshu	cntbands-ext	733652
anshu	cntbands-ext	733624
anshu	cntbands-ext	733625
niubi	mosfet	733694
panta	fermi	733725
dongking	qdot	733745
dongking	rtd	733746
makispoll	oof2	733721
makispoll	oof2	733722
makispoll	oof2	733757
nixon1	nanogromacsdemo	733608
nixon1	nanogromacs	733608
horsegi	abacus	733669
horsegi	nanowire	733737
horsegi	bandstrlab	733737
horsegi	bandstrlab	733738
horsegi	bandstrlab	733739
horsegi	moca-ensemble	733612
horsegi	bandstrlab	733743
horsegi	bandstrlab	733744
horsegi	bandstrlab	733749
horsegi	fettoy	733750
horsegi	bandstrlab	733750
horsegi	nanowire	733750
horsegi	bandstrlab	733751
horsegi	nanowire	733689
horsegi	bandstrlab	733689
bphester1	matsimtk	733737
bphester1	matsimtk	733740
bphester1	matsimtk	733745
jaykone	oof2	733672
jaykone	oof2	733675
ltong	qclab	733705
ltong	qclab	733706
ltong	nsoptics	733711
ltong	nuitns	733711
ltong	cndo	733716
ltong	cndo	733717
ltong	cndo	733718
ltong	cndo	733719
meddeler	nanocmos	733629
meddeler	devrel	733629
schoenf	sest	733623
numbah1	mgnanowirefet	733696
numbah1	mgnanowirefet	733698
numbah1	mgnanowirefet	733699
numbah1	mgnanowirefet	733700
numbah1	mgnanowirefet	733701
numbah1	mgnanowirefet	733702
numbah1	mgnanowirefet	733703
numbah1	mgnanowirefet	733705
numbah1	mgnanowirefet	733706
numbah1	mgnanowirefet	733707
numbah1	mgnanowirefet	733708
numbah1	mgnanowirefet	733589
numbah1	mgnanowirefet	733590
numbah1	mgnanowirefet	733592
numbah1	mgnanowirefet	733594
numbah1	mgnanowirefet	733595
numbah1	mgnanowirefet	733596
numbah1	mgnanowirefet	733603
numbah1	mgnanowirefet	733611
numbah1	mgnanowirefet	733615
numbah1	mgnanowirefet	733621
numbah1	mgnanowirefet	733632
numbah1	mgnanowirefet	733636
numbah1	mgnanowirefet	733638
numbah1	mgnanowirefet	733639
numbah1	mgnanowirefet	733640
numbah1	mgnanowirefet	733642
numbah1	mgnanowirefet	733643
numbah1	mgnanowirefet	733644
numbah1	mgnanowirefet	733648
numbah1	mgnanowirefet	733649
numbah1	mgnanowirefet	733653
numbah1	mgnanowirefet	733655
numbah1	mgnanowirefet	733656
numbah1	mgnanowirefet	733657
numbah1	mgnanowirefet	733658
numbah1	mgnanowirefet	733660
numbah1	mgnanowirefet	733665
numbah1	mgnanowirefet	733666
numbah1	mgnanowirefet	733667
numbah1	mgnanowirefet	733669
numbah1	mgnanowirefet	733671
numbah1	mgnanowirefet	733672
numbah1	mgnanowirefet	733673
numbah1	mgnanowirefet	733675
numbah1	mgnanowirefet	733678
numbah1	mgnanowirefet	733679
numbah1	mgnanowirefet	733680
numbah1	mgnanowirefet	733681
numbah1	mgnanowirefet	733682
numbah1	mgnanowirefet	733684
numbah1	mgnanowirefet	733686
numbah1	mgnanowirefet	733687
numbah1	mgnanowirefet	733688
numbah1	mgnanowirefet	733689
numbah1	mgnanowirefet	733690
numbah1	mgnanowirefet	733691
numbah1	mgnanowirefet	733692
numbah1	mgnanowirefet	733693
numbah1	mgnanowirefet	733694
numbah1	mgnanowirefet	733695
rk532992	moscap	733659
rk532992	adept	733676
rk532992	fettoy	733725
rk532992	adept	733687
rakula	spice3f4	733644
alexion	cnia	733693
kirst	matsimtk	733744
kirst	matsimtk	733745
kirst	matsimtk	733743
ibanezr	bandstrlab	733770
ibanezr	nuitns	733770
pacopico	vedaams	733682
pacopico	vedaams	733683
pacopico	vedaams	733676
pacopico	vedaams	733678
dmolinero	moscap	733668
dmolinero	mmst	733668
dmolinero	moscap	733662
torbentage	rtd	733737
torbentage	rtd	733735
ahmad200	moscntr	733747
sjrobertyang	abacus	733720
sjrobertyang	nanofet	733720
ydeshmuk	mmst	733742
ziluryum	vkmlsd	733703
svoss	molctoy	733633
svoss	molctoy	733660
s3rj	nsoptics	733616
s3rj	nsoptics	733617
fernandezd	uvspec	733610
joe438	mosfet	733746
palashdas	bandstrlab	733648
guttikon	adept	733619
sathe	acute	733651
krishnan_badri	schred	733699
krishnan_badri	quamc2d	733699
krishnan_badri	schred	733700
krishnan_badri	quamc2d	733700
krishnan_badri	bandstrlab	733718
krishnan_badri	bandstrlab	733719
cthiruvenkatesan	cnia	733680
cthiruvenkatesan	cnia	733641
cthiruvenkatesan	cnia	733735
cthiruvenkatesan	spice3f4	733735
Leonx99x	photonicsdb	733660
zhangxef	ucb_compnano	733691
zhangxef	lfmobility	733759
sduppleganger	vedaams	733600
sduppleganger	vedaams	733602
katli	cnia	733668
cyarka	qclab	733700
cyarka	qclab	733706
cyarka	qclab	733707
cyarka	nsoptics	733711
cyarka	cndo	733716
cyarka	cndo	733717
moyilulu	mgnanowirefet	733672
naumanhk	cnia	733632
naumanhk	cnia	733607
naumanhk	cnia	733647
naumanhk	cnia	733713
naumanhk	cnia	733715
naumanhk	cnia	733720
naumanhk	cnia	733599
bdahnke	mosfet	733700
bdahnke	nanonet	733700
bdahnke	fettoy	733700
bdahnke	bjt	733700
bdahnke	nanowire	733700
bdahnke	mctrigate	733700
bdahnke	fettoy	733701
bdahnke	qdot	733710
bdahnke	qdot	733711
bdahnke	qdot	733714
bdahnke	qdot	733715
bdahnke	qdot	733716
jcsaborio	nanoheatflow	733590
ramakrishnan12	oof2	733665
ramakrishnan12	oof2	733667
ramakrishnan12	oof2	733724
ramakrishnan12	oof2	733653
